Vivado Simulator 2016.2
Time resolution is 1 ps
i=xxxx, x=xxxxxxxxxxxxxxxx, y=xxxxxxxxxxxxxxxx, z=xxxxxxxxxxxxxxxx
i=0000, x=0000001001101101, y=0000000000000000, z=0000001000011000
i=0000, x=0000000100110110, y=0000000000000000, z=0000000100001100
i=0000, x=0000000010011011, y=0000000000000000, z=0000000010000110
i=0000, x=0000000001001101, y=0000000000000000, z=0000000001000011
i=0000, x=0000000000100110, y=0000000000000000, z=0000000000100001
i=0000, x=0000000000010011, y=0000000000000000, z=0000000000010000
i=0000, x=0000000000001001, y=0000000000000000, z=0000000000001000
i=0000, x=0000000000000100, y=0000000000000000, z=0000000000000100
i=0000, x=0000000000000010, y=0000000000000000, z=0000000000000010
i=0000, x=0000000000000001, y=0000000000000000, z=0000000000000001
i=0000, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0001, x=0010011011011101, y=0010011011011101, z=1110111100111111
i=0001, x=0001001101101110, y=0001001101101110, z=0111011110011111
i=0001, x=0000100110110111, y=0000100110110111, z=0011101111001111
i=0001, x=0000010011011011, y=0000010011011011, z=0001110111100111
i=0001, x=0000001001101101, y=0000001001101101, z=0000111011110011
i=0001, x=0000000100110110, y=0000000100110110, z=0000011101111001
i=0001, x=0000000010011011, y=0000000010011011, z=0000001110111100
i=0001, x=0000000001001101, y=0000000001001101, z=0000000111011110
i=0001, x=0000000000100110, y=0000000000100110, z=0000000011101111
i=0001, x=0000000000010011, y=0000000000010011, z=0000000001110111
i=0001, x=0000000000001001, y=0000000000001001, z=0000000000111011
i=0001, x=0000000000000100, y=0000000000000100, z=0000000000011101
i=0001, x=0000000000000010, y=0000000000000010, z=0000000000001110
i=0001, x=0000000000000001, y=0000000000000001, z=0000000000000111
i=0001, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=0001, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=0001, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0010, x=0011101001001011, y=0001001101101111, z=0000110011101011
i=0010, x=0001110100100101, y=0000100110110111, z=0000011001110101
i=0010, x=0000111010010010, y=0000010011011011, z=0000001100111010
i=0010, x=0000011101001001, y=0000001001101101, z=0000000110011101
i=0010, x=0000001110100100, y=0000000100110110, z=0000000011001110
i=0010, x=0000000111010010, y=0000000010011011, z=0000000001100111
i=0010, x=0000000011101001, y=0000000001001101, z=0000000000110011
i=0010, x=0000000001110100, y=0000000000100110, z=0000000000011001
i=0010, x=0000000000111010, y=0000000000010011, z=0000000000001100
i=0010, x=0000000000011101, y=0000000000001001, z=0000000000000110
i=0010, x=0000000000001110, y=0000000000000100, z=0000000000000011
i=0010, x=0000000000000111, y=0000000000000010, z=0000000000000001
i=0010, x=0000000000000011, y=0000000000000001, z=0000000000000000
i=0010, x=0000000000000001, y=0000000000000000, z=0000000000000000
i=0010, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0011, x=0011010101110000, y=0010001000000001, z=1111110100111101
i=0011, x=0001101010111000, y=0001000100000000, z=0111111010011110
i=0011, x=0000110101011100, y=0000100010000000, z=0011111101001111
i=0011, x=0000011010101110, y=0000010001000000, z=0001111110100111
i=0011, x=0000001101010111, y=0000001000100000, z=0000111111010011
i=0011, x=0000000110101011, y=0000000100010000, z=0000011111101001
i=0011, x=0000000011010101, y=0000000010001000, z=0000001111110100
i=0011, x=0000000001101010, y=0000000001000100, z=0000000111111010
i=0011, x=0000000000110101, y=0000000000100010, z=0000000011111101
i=0011, x=0000000000011010, y=0000000000010001, z=0000000001111110
i=0011, x=0000000000001101, y=0000000000001000, z=0000000000111111
i=0011, x=0000000000000110, y=0000000000000100, z=0000000000011111
i=0011, x=0000000000000011, y=0000000000000010, z=0000000000001111
i=0011, x=0000000000000001, y=0000000000000001, z=0000000000000111
i=0011, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=0011, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=0011, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0100, x=0011100110110000, y=0001101101010011, z=0000010100110010
i=0100, x=0001110011011000, y=0000110110101001, z=0000001010011001
i=0100, x=0000111001101100, y=0000011011010100, z=0000000101001100
i=0100, x=0000011100110110, y=0000001101101010, z=0000000010100110
i=0100, x=0000001110011011, y=0000000110110101, z=0000000001010011
i=0100, x=0000000111001101, y=0000000011011010, z=0000000000101001
i=0100, x=0000000011100110, y=0000000001101101, z=0000000000010100
i=0100, x=0000000001110011, y=0000000000110110, z=0000000000001010
i=0100, x=0000000000111001, y=0000000000011011, z=0000000000000101
i=0100, x=0000000000011100, y=0000000000001101, z=0000000000000010
i=0100, x=0000000000001110, y=0000000000000110, z=0000000000000001
i=0100, x=0000000000000111, y=0000000000000011, z=0000000000000000
i=0100, x=0000000000000011, y=0000000000000001, z=0000000000000000
i=0100, x=0000000000000001, y=0000000000000000, z=0000000000000000
i=0100, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0101, x=0011011111111011, y=0001111011101110, z=0000000100110011
i=0101, x=0001101111111101, y=0000111101110111, z=0000000010011001
i=0101, x=0000110111111110, y=0000011110111011, z=0000000001001100
i=0101, x=0000011011111111, y=0000001111011101, z=0000000000100110
i=0101, x=0000001101111111, y=0000000111101110, z=0000000000010011
i=0101, x=0000000110111111, y=0000000011110111, z=0000000000001001
i=0101, x=0000000011011111, y=0000000001111011, z=0000000000000100
i=0101, x=0000000001101111, y=0000000000111101, z=0000000000000010
i=0101, x=0000000000110111, y=0000000000011110, z=0000000000000001
i=0101, x=0000000000011011, y=0000000000001111, z=0000000000000000
i=0101, x=0000000000001101, y=0000000000000111, z=0000000000000000
i=0101, x=0000000000000110, y=0000000000000011, z=0000000000000000
i=0101, x=0000000000000011, y=0000000000000001, z=0000000000000000
i=0101, x=0000000000000001, y=0000000000000000, z=0000000000000000
i=0101, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0110, x=0011011100000100, y=0010000010101101, z=1111111100110011
i=0110, x=0001101110000010, y=0001000001010110, z=0111111110011001
i=0110, x=0000110111000001, y=0000100000101011, z=0011111111001100
i=0110, x=0000011011100000, y=0000010000010101, z=0001111111100110
i=0110, x=0000001101110000, y=0000001000001010, z=0000111111110011
i=0110, x=0000000110111000, y=0000000100000101, z=0000011111111001
i=0110, x=0000000011011100, y=0000000010000010, z=0000001111111100
i=0110, x=0000000001101110, y=0000000001000001, z=0000000111111110
i=0110, x=0000000000110111, y=0000000000100000, z=0000000011111111
i=0110, x=0000000000011011, y=0000000000010000, z=0000000001111111
i=0110, x=0000000000001101, y=0000000000001000, z=0000000000111111
i=0110, x=0000000000000110, y=0000000000000100, z=0000000000011111
i=0110, x=0000000000000011, y=0000000000000010, z=0000000000001111
i=0110, x=0000000000000001, y=0000000000000001, z=0000000000000111
i=0110, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=0110, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=0110, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0111, x=0011011110000110, y=0001111111010001, z=0000000000110011
i=0111, x=0001101111000011, y=0000111111101000, z=0000000000011001
i=0111, x=0000110111100001, y=0000011111110100, z=0000000000001100
i=0111, x=0000011011110000, y=0000001111111010, z=0000000000000110
i=0111, x=0000001101111000, y=0000000111111101, z=0000000000000011
i=0111, x=0000000110111100, y=0000000011111110, z=0000000000000001
i=0111, x=0000000011011110, y=0000000001111111, z=0000000000000000
i=0111, x=0000000001101111, y=0000000000111111, z=0000000000000000
i=0111, x=0000000000110111, y=0000000000011111, z=0000000000000000
i=0111, x=0000000000011011, y=0000000000001111, z=0000000000000000
i=0111, x=0000000000001101, y=0000000000000111, z=0000000000000000
i=0111, x=0000000000000110, y=0000000000000011, z=0000000000000000
i=0111, x=0000000000000011, y=0000000000000001, z=0000000000000000
i=0111, x=0000000000000001, y=0000000000000000, z=0000000000000000
i=0111, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=1000, x=0011011101000111, y=0010000001000000, z=1111111110110011
i=1000, x=0001101110100011, y=0001000000100000, z=0111111111011001
i=1000, x=0000110111010001, y=0000100000010000, z=0011111111101100
i=1000, x=0000011011101000, y=0000010000001000, z=0001111111110110
i=1000, x=0000001101110100, y=0000001000000100, z=0000111111111011
i=1000, x=0000000110111010, y=0000000100000010, z=0000011111111101
i=1000, x=0000000011011101, y=0000000010000001, z=0000001111111110
i=1000, x=0000000001101110, y=0000000001000000, z=0000000111111111
i=1000, x=0000000000110111, y=0000000000100000, z=0000000011111111
i=1000, x=0000000000011011, y=0000000000010000, z=0000000001111111
i=1000, x=0000000000001101, y=0000000000001000, z=0000000000111111
i=1000, x=0000000000000110, y=0000000000000100, z=0000000000011111
i=1000, x=0000000000000011, y=0000000000000010, z=0000000000001111
i=1000, x=0000000000000001, y=0000000000000001, z=0000000000000111
i=1000, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=1000, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=1000, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=1001, x=0011011101100111, y=0010000000001001, z=1111111111110011
i=1001, x=0001101110110011, y=0001000000000100, z=0111111111111001
i=1001, x=0000110111011001, y=0000100000000010, z=0011111111111100
i=1001, x=0000011011101100, y=0000010000000001, z=0001111111111110
i=1001, x=0000001101110110, y=0000001000000000, z=0000111111111111
i=1001, x=0000000110111011, y=0000000100000000, z=0000011111111111
i=1001, x=0000000011011101, y=0000000010000000, z=0000001111111111
i=1001, x=0000000001101110, y=0000000001000000, z=0000000111111111
i=1001, x=0000000000110111, y=0000000000100000, z=0000000011111111
i=1001, x=0000000000011011, y=0000000000010000, z=0000000001111111
i=1001, x=0000000000001101, y=0000000000001000, z=0000000000111111
i=1001, x=0000000000000110, y=0000000000000100, z=0000000000011111
i=1001, x=0000000000000011, y=0000000000000010, z=0000000000001111
i=1001, x=0000000000000001, y=0000000000000001, z=0000000000000111
i=1001, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=1001, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=1001, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=1010, x=0011011101110111, y=0001111111101110, z=0000000000010011
i=1010, x=0001101110111011, y=0000111111110111, z=0000000000001001
i=1010, x=0000110111011101, y=0000011111111011, z=0000000000000100
i=1010, x=0000011011101110, y=0000001111111101, z=0000000000000010
i=1010, x=0000001101110111, y=0000000111111110, z=0000000000000001
i=1010, x=0000000110111011, y=0000000011111111, z=0000000000000000
i=1010, x=0000000011011101, y=0000000001111111, z=0000000000000000
i=1010, x=0000000001101110, y=0000000000111111, z=0000000000000000
i=1010, x=0000000000110111, y=0000000000011111, z=0000000000000000
i=1010, x=0000000000011011, y=0000000000001111, z=0000000000000000
i=1010, x=0000000000001101, y=0000000000000111, z=0000000000000000
i=1010, x=0000000000000110, y=0000000000000011, z=0000000000000000
i=1010, x=0000000000000011, y=0000000000000001, z=0000000000000000
i=1010, x=0000000000000001, y=0000000000000000, z=0000000000000000
i=1010, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=1011, x=0011011101110000, y=0001111111111011, z=0000000000000011
i=1011, x=0001101110111000, y=0000111111111101, z=0000000000000001
i=1011, x=0000110111011100, y=0000011111111110, z=0000000000000000
i=1011, x=0000011011101110, y=0000001111111111, z=0000000000000000
i=1011, x=0000001101110111, y=0000000111111111, z=0000000000000000
i=1011, x=0000000110111011, y=0000000011111111, z=0000000000000000
i=1011, x=0000000011011101, y=0000000001111111, z=0000000000000000
i=1011, x=0000000001101110, y=0000000000111111, z=0000000000000000
i=1011, x=0000000000110111, y=0000000000011111, z=0000000000000000
i=1011, x=0000000000011011, y=0000000000001111, z=0000000000000000
i=1011, x=0000000000001101, y=0000000000000111, z=0000000000000000
i=1011, x=0000000000000110, y=0000000000000011, z=0000000000000000
i=1011, x=0000000000000011, y=0000000000000001, z=0000000000000000
i=1011, x=0000000000000001, y=0000000000000000, z=0000000000000000
i=1011, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=1100, x=0011011101101101, y=0010000000000001, z=1111111111111011
i=1100, x=0001101110110110, y=0001000000000000, z=0111111111111101
i=1100, x=0000110111011011, y=0000100000000000, z=0011111111111110
i=1100, x=0000011011101101, y=0000010000000000, z=0001111111111111
i=1100, x=0000001101110110, y=0000001000000000, z=0000111111111111
i=1100, x=0000000110111011, y=0000000100000000, z=0000011111111111
i=1100, x=0000000011011101, y=0000000010000000, z=0000001111111111
i=1100, x=0000000001101110, y=0000000001000000, z=0000000111111111
i=1100, x=0000000000110111, y=0000000000100000, z=0000000011111111
i=1100, x=0000000000011011, y=0000000000010000, z=0000000001111111
i=1100, x=0000000000001101, y=0000000000001000, z=0000000000111111
i=1100, x=0000000000000110, y=0000000000000100, z=0000000000011111
i=1100, x=0000000000000011, y=0000000000000010, z=0000000000001111
i=1100, x=0000000000000001, y=0000000000000001, z=0000000000000111
i=1100, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=1100, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=1100, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=1101, x=0011011101101111, y=0001111111111110, z=1111111111111111
i=0000, x=0010011011011101, y=0000000000000000, z=1101111001111101
i=0000, x=0001001101101110, y=0000000000000000, z=0110111100111110
i=0000, x=0000100110110111, y=0000000000000000, z=0011011110011111
i=0000, x=0000010011011011, y=0000000000000000, z=0001101111001111
i=0000, x=0000001001101101, y=0000000000000000, z=0000110111100111
i=0000, x=0000000100110110, y=0000000000000000, z=0000011011110011
i=0000, x=0000000010011011, y=0000000000000000, z=0000001101111001
i=0000, x=0000000001001101, y=0000000000000000, z=0000000110111100
i=0000, x=0000000000100110, y=0000000000000000, z=0000000011011110
i=0000, x=0000000000010011, y=0000000000000000, z=0000000001101111
i=0000, x=0000000000001001, y=0000000000000000, z=0000000000110111
i=0000, x=0000000000000100, y=0000000000000000, z=0000000000011011
i=0000, x=0000000000000010, y=0000000000000000, z=0000000000001101
i=0000, x=0000000000000001, y=0000000000000000, z=0000000000000110
i=0000, x=0000000000000000, y=0000000000000000, z=0000000000000011
i=0000, x=0000000000000000, y=0000000000000000, z=0000000000000001
i=0000, x=0000000000000000, y=0000000000000000, z=0000000000000000
i=0001, x=0010011011011101, y=1101100100100011, z=0001000011000001
i=0001, x=0001001101101110, y=1110110010010001, z=0000100001100000
i=0001, x=0000100110110111, y=1111011001001000, z=0000010000110000
i=0001, x=0000010011011011, y=1111101100100100, z=0000001000011000
i=0001, x=0000001001101101, y=1111110110010010, z=0000000100001100
i=0001, x=0000000100110110, y=1111111011001001, z=0000000010000110
i=0001, x=0000000010011011, y=1111111101100100, z=0000000001000011
i=0001, x=0000000001001101, y=1111111110110010, z=0000000000100001
i=0001, x=0000000000100110, y=1111111111011001, z=0000000000010000
i=0001, x=0000000000010011, y=1111111111101100, z=0000000000001000
i=0001, x=0000000000001001, y=1111111111110110, z=0000000000000100
i=0001, x=0000000000000100, y=1111111111111011, z=0000000000000010
i=0001, x=0000000000000010, y=1111111111111101, z=0000000000000001
i=0001, x=0000000000000001, y=1111111111111110, z=0000000000000000
i=0001, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=0010, x=0011101001001100, y=1110110010010001, z=1111001100010101
i=0010, x=0001110100100110, y=1111011001001000, z=0111100110001010
i=0010, x=0000111010010011, y=1111101100100100, z=0011110011000101
i=0010, x=0000011101001001, y=1111110110010010, z=0001111001100010
i=0010, x=0000001110100100, y=1111111011001001, z=0000111100110001
i=0010, x=0000000111010010, y=1111111101100100, z=0000011110011000
i=0010, x=0000000011101001, y=1111111110110010, z=0000001111001100
i=0010, x=0000000001110100, y=1111111111011001, z=0000000111100110
i=0010, x=0000000000111010, y=1111111111101100, z=0000000011110011
i=0010, x=0000000000011101, y=1111111111110110, z=0000000001111001
i=0010, x=0000000000001110, y=1111111111111011, z=0000000000111100
i=0010, x=0000000000000111, y=1111111111111101, z=0000000000011110
i=0010, x=0000000000000011, y=1111111111111110, z=0000000000001111
i=0010, x=0000000000000001, y=1111111111111111, z=0000000000000111
i=0010, x=0000000000000000, y=1111111111111111, z=0000000000000011
i=0010, x=0000000000000000, y=1111111111111111, z=0000000000000001
i=0010, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=0011, x=0011010101110000, y=1101110111111110, z=0000001011000011
i=0011, x=0001101010111000, y=1110111011111111, z=0000000101100001
i=0011, x=0000110101011100, y=1111011101111111, z=0000000010110000
i=0011, x=0000011010101110, y=1111101110111111, z=0000000001011000
i=0011, x=0000001101010111, y=1111110111011111, z=0000000000101100
i=0011, x=0000000110101011, y=1111111011101111, z=0000000000010110
i=0011, x=0000000011010101, y=1111111101110111, z=0000000000001011
i=0011, x=0000000001101010, y=1111111110111011, z=0000000000000101
i=0011, x=0000000000110101, y=1111111111011101, z=0000000000000010
i=0011, x=0000000000011010, y=1111111111101110, z=0000000000000001
i=0011, x=0000000000001101, y=1111111111110111, z=0000000000000000
i=0011, x=0000000000000110, y=1111111111111011, z=0000000000000000
i=0011, x=0000000000000011, y=1111111111111101, z=0000000000000000
i=0011, x=0000000000000001, y=1111111111111110, z=0000000000000000
i=0011, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=0100, x=0011100110110001, y=1110010010101100, z=1111101011001110
i=0100, x=0001110011011000, y=1111001001010110, z=0111110101100111
i=0100, x=0000111001101100, y=1111100100101011, z=0011111010110011
i=0100, x=0000011100110110, y=1111110010010101, z=0001111101011001
i=0100, x=0000001110011011, y=1111111001001010, z=0000111110101100
i=0100, x=0000000111001101, y=1111111100100101, z=0000011111010110
i=0100, x=0000000011100110, y=1111111110010010, z=0000001111101011
i=0100, x=0000000001110011, y=1111111111001001, z=0000000111110101
i=0100, x=0000000000111001, y=1111111111100100, z=0000000011111010
i=0100, x=0000000000011100, y=1111111111110010, z=0000000001111101
i=0100, x=0000000000001110, y=1111111111111001, z=0000000000111110
i=0100, x=0000000000000111, y=1111111111111100, z=0000000000011111
i=0100, x=0000000000000011, y=1111111111111110, z=0000000000001111
i=0100, x=0000000000000001, y=1111111111111111, z=0000000000000111
i=0100, x=0000000000000000, y=1111111111111111, z=0000000000000011
i=0100, x=0000000000000000, y=1111111111111111, z=0000000000000001
i=0100, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=0101, x=0011011111111011, y=1110000100010001, z=1111111011001101
i=0101, x=0001101111111101, y=1111000010001000, z=0111111101100110
i=0101, x=0000110111111110, y=1111100001000100, z=0011111110110011
i=0101, x=0000011011111111, y=1111110000100010, z=0001111111011001
i=0101, x=0000001101111111, y=1111111000010001, z=0000111111101100
i=0101, x=0000000110111111, y=1111111100001000, z=0000011111110110
i=0101, x=0000000011011111, y=1111111110000100, z=0000001111111011
i=0101, x=0000000001101111, y=1111111111000010, z=0000000111111101
i=0101, x=0000000000110111, y=1111111111100001, z=0000000011111110
i=0101, x=0000000000011011, y=1111111111110000, z=0000000001111111
i=0101, x=0000000000001101, y=1111111111111000, z=0000000000111111
i=0101, x=0000000000000110, y=1111111111111100, z=0000000000011111
i=0101, x=0000000000000011, y=1111111111111110, z=0000000000001111
i=0101, x=0000000000000001, y=1111111111111111, z=0000000000000111
i=0101, x=0000000000000000, y=1111111111111111, z=0000000000000011
i=0101, x=0000000000000000, y=1111111111111111, z=0000000000000001
i=0101, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=0110, x=0011011100000011, y=1101111101010010, z=0000000011001101
i=0110, x=0001101110000001, y=1110111110101001, z=0000000001100110
i=0110, x=0000110111000000, y=1111011111010100, z=0000000000110011
i=0110, x=0000011011100000, y=1111101111101010, z=0000000000011001
i=0110, x=0000001101110000, y=1111110111110101, z=0000000000001100
i=0110, x=0000000110111000, y=1111111011111010, z=0000000000000110
i=0110, x=0000000011011100, y=1111111101111101, z=0000000000000011
i=0110, x=0000000001101110, y=1111111110111110, z=0000000000000001
i=0110, x=0000000000110111, y=1111111111011111, z=0000000000000000
i=0110, x=0000000000011011, y=1111111111101111, z=0000000000000000
i=0110, x=0000000000001101, y=1111111111110111, z=0000000000000000
i=0110, x=0000000000000110, y=1111111111111011, z=0000000000000000
i=0110, x=0000000000000011, y=1111111111111101, z=0000000000000000
i=0110, x=0000000000000001, y=1111111111111110, z=0000000000000000
i=0110, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=0111, x=0011011110000110, y=1110000000101110, z=1111111111001101
i=0111, x=0001101111000011, y=1111000000010111, z=0111111111100110
i=0111, x=0000110111100001, y=1111100000001011, z=0011111111110011
i=0111, x=0000011011110000, y=1111110000000101, z=0001111111111001
i=0111, x=0000001101111000, y=1111111000000010, z=0000111111111100
i=0111, x=0000000110111100, y=1111111100000001, z=0000011111111110
i=0111, x=0000000011011110, y=1111111110000000, z=0000001111111111
i=0111, x=0000000001101111, y=1111111111000000, z=0000000111111111
i=0111, x=0000000000110111, y=1111111111100000, z=0000000011111111
i=0111, x=0000000000011011, y=1111111111110000, z=0000000001111111
i=0111, x=0000000000001101, y=1111111111111000, z=0000000000111111
i=0111, x=0000000000000110, y=1111111111111100, z=0000000000011111
i=0111, x=0000000000000011, y=1111111111111110, z=0000000000001111
i=0111, x=0000000000000001, y=1111111111111111, z=0000000000000111
i=0111, x=0000000000000000, y=1111111111111111, z=0000000000000011
i=0111, x=0000000000000000, y=1111111111111111, z=0000000000000001
i=0111, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=1000, x=0011011101000110, y=1101111110111111, z=0000000001001101
i=1000, x=0001101110100011, y=1110111111011111, z=0000000000100110
i=1000, x=0000110111010001, y=1111011111101111, z=0000000000010011
i=1000, x=0000011011101000, y=1111101111110111, z=0000000000001001
i=1000, x=0000001101110100, y=1111110111111011, z=0000000000000100
i=1000, x=0000000110111010, y=1111111011111101, z=0000000000000010
i=1000, x=0000000011011101, y=1111111101111110, z=0000000000000001
i=1000, x=0000000001101110, y=1111111110111111, z=0000000000000000
i=1000, x=0000000000110111, y=1111111111011111, z=0000000000000000
i=1000, x=0000000000011011, y=1111111111101111, z=0000000000000000
i=1000, x=0000000000001101, y=1111111111110111, z=0000000000000000
i=1000, x=0000000000000110, y=1111111111111011, z=0000000000000000
i=1000, x=0000000000000011, y=1111111111111101, z=0000000000000000
i=1000, x=0000000000000001, y=1111111111111110, z=0000000000000000
i=1000, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=1001, x=0011011101100111, y=1101111111110110, z=0000000000001101
i=1001, x=0001101110110011, y=1110111111111011, z=0000000000000110
i=1001, x=0000110111011001, y=1111011111111101, z=0000000000000011
i=1001, x=0000011011101100, y=1111101111111110, z=0000000000000001
i=1001, x=0000001101110110, y=1111110111111111, z=0000000000000000
i=1001, x=0000000110111011, y=1111111011111111, z=0000000000000000
i=1001, x=0000000011011101, y=1111111101111111, z=0000000000000000
i=1001, x=0000000001101110, y=1111111110111111, z=0000000000000000
i=1001, x=0000000000110111, y=1111111111011111, z=0000000000000000
i=1001, x=0000000000011011, y=1111111111101111, z=0000000000000000
i=1001, x=0000000000001101, y=1111111111110111, z=0000000000000000
i=1001, x=0000000000000110, y=1111111111111011, z=0000000000000000
i=1001, x=0000000000000011, y=1111111111111101, z=0000000000000000
i=1001, x=0000000000000001, y=1111111111111110, z=0000000000000000
i=1001, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=1010, x=0011011101111000, y=1110000000010001, z=1111111111101101
i=1010, x=0001101110111100, y=1111000000001000, z=0111111111110110
i=1010, x=0000110111011110, y=1111100000000100, z=0011111111111011
i=1010, x=0000011011101111, y=1111110000000010, z=0001111111111101
i=1010, x=0000001101110111, y=1111111000000001, z=0000111111111110
i=1010, x=0000000110111011, y=1111111100000000, z=0000011111111111
i=1010, x=0000000011011101, y=1111111110000000, z=0000001111111111
i=1010, x=0000000001101110, y=1111111111000000, z=0000000111111111
i=1010, x=0000000000110111, y=1111111111100000, z=0000000011111111
i=1010, x=0000000000011011, y=1111111111110000, z=0000000001111111
i=1010, x=0000000000001101, y=1111111111111000, z=0000000000111111
i=1010, x=0000000000000110, y=1111111111111100, z=0000000000011111
i=1010, x=0000000000000011, y=1111111111111110, z=0000000000001111
i=1010, x=0000000000000001, y=1111111111111111, z=0000000000000111
i=1010, x=0000000000000000, y=1111111111111111, z=0000000000000011
i=1010, x=0000000000000000, y=1111111111111111, z=0000000000000001
i=1010, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=1011, x=0011011101110000, y=1110000000000100, z=1111111111111101
i=1011, x=0001101110111000, y=1111000000000010, z=0111111111111110
i=1011, x=0000110111011100, y=1111100000000001, z=0011111111111111
i=1011, x=0000011011101110, y=1111110000000000, z=0001111111111111
i=1011, x=0000001101110111, y=1111111000000000, z=0000111111111111
i=1011, x=0000000110111011, y=1111111100000000, z=0000011111111111
i=1011, x=0000000011011101, y=1111111110000000, z=0000001111111111
i=1011, x=0000000001101110, y=1111111111000000, z=0000000111111111
i=1011, x=0000000000110111, y=1111111111100000, z=0000000011111111
i=1011, x=0000000000011011, y=1111111111110000, z=0000000001111111
i=1011, x=0000000000001101, y=1111111111111000, z=0000000000111111
i=1011, x=0000000000000110, y=1111111111111100, z=0000000000011111
i=1011, x=0000000000000011, y=1111111111111110, z=0000000000001111
i=1011, x=0000000000000001, y=1111111111111111, z=0000000000000111
i=1011, x=0000000000000000, y=1111111111111111, z=0000000000000011
i=1011, x=0000000000000000, y=1111111111111111, z=0000000000000001
i=1011, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=1100, x=0011011101101100, y=1101111111111110, z=0000000000000101
i=1100, x=0001101110110110, y=1110111111111111, z=0000000000000010
i=1100, x=0000110111011011, y=1111011111111111, z=0000000000000001
i=1100, x=0000011011101101, y=1111101111111111, z=0000000000000000
i=1100, x=0000001101110110, y=1111110111111111, z=0000000000000000
i=1100, x=0000000110111011, y=1111111011111111, z=0000000000000000
i=1100, x=0000000011011101, y=1111111101111111, z=0000000000000000
i=1100, x=0000000001101110, y=1111111110111111, z=0000000000000000
i=1100, x=0000000000110111, y=1111111111011111, z=0000000000000000
i=1100, x=0000000000011011, y=1111111111101111, z=0000000000000000
i=1100, x=0000000000001101, y=1111111111110111, z=0000000000000000
i=1100, x=0000000000000110, y=1111111111111011, z=0000000000000000
i=1100, x=0000000000000011, y=1111111111111101, z=0000000000000000
i=1100, x=0000000000000001, y=1111111111111110, z=0000000000000000
i=1100, x=0000000000000000, y=1111111111111111, z=0000000000000000
i=1101, x=0011011101101111, y=1110000000000001, z=0000000000000001
