Vivado Simulator 2017.2
Time resolution is 1 ps
i=xxxx, x=xxxxxxxxxxxxxxxx, y=xxxxxxxxxxxxxxxx 0
i=0010, x=0000000000000000, y=000000000000000113
i=0010, x=0000000000000000, y=000000000000000014
i=0010, x=0000000000000000, y=000000000000000015
i=0011, x=0000000000000000, y=000000000000000015
i=0011, x=0000010011011101, y=001111110010010016
i=0011, x=0000001001101110, y=000111111001001017
i=0011, x=0000000100110111, y=000011111100100118
i=0011, x=0000000010011011, y=000001111110010019
i=0011, x=0000000001001101, y=000000111111001020
i=0011, x=0000000000100110, y=000000011111100121
i=0011, x=0000000000010011, y=000000001111110022
i=0011, x=0000000000001001, y=000000000111111023
i=0011, x=0000000000000100, y=000000000011111124
i=0011, x=0000000000000010, y=000000000001111125
i=0011, x=0000000000000001, y=000000000000111126
i=0011, x=0000000000000000, y=000000000000011127
i=0011, x=0000000000000000, y=000000000000001128
i=0011, x=0000000000000000, y=000000000000000129
i=0011, x=0000000000000000, y=000000000000000030
i=0011, x=0000000000000000, y=000000000000000031
i=0100, x=0000000000000000, y=000000000000000031
i=0100, x=1111110011111001, y=0011111110111111 0
i=0100, x=1111111001111100, y=0001111111011111 1
i=0100, x=1111111100111110, y=0000111111101111 2
i=0100, x=1111111110011111, y=0000011111110111 3
i=0100, x=1111111111001111, y=0000001111111011 4
i=0100, x=1111111111100111, y=0000000111111101 5
i=0100, x=1111111111110011, y=0000000011111110 6
i=0100, x=1111111111111001, y=0000000001111111 7
i=0100, x=1111111111111100, y=0000000000111111 8
i=0100, x=1111111111111110, y=0000000000011111 9
i=0100, x=1111111111111111, y=000000000000111110
i=0100, x=1111111111111111, y=000000000000011111
i=0100, x=1111111111111111, y=000000000000001112
i=0100, x=1111111111111111, y=000000000000000113
i=0100, x=1111111111111111, y=000000000000000014
i=0100, x=1111111111111111, y=000000000000000015
i=0101, x=1111111111111111, y=000000000000000015
i=0101, x=0000000011110011, y=001111111111000016
i=0101, x=0000000001111001, y=000111111111100017
i=0101, x=0000000000111100, y=000011111111110018
i=0101, x=0000000000011110, y=000001111111111019
i=0101, x=0000000000001111, y=000000111111111120
i=0101, x=0000000000000111, y=000000011111111121
i=0101, x=0000000000000011, y=000000001111111122
i=0101, x=0000000000000001, y=000000000111111123
i=0101, x=0000000000000000, y=000000000011111124
i=0101, x=0000000000000000, y=000000000001111125
i=0101, x=0000000000000000, y=000000000000111126
i=0101, x=0000000000000000, y=000000000000011127
i=0101, x=0000000000000000, y=000000000000001128
i=0101, x=0000000000000000, y=000000000000000129
i=0101, x=0000000000000000, y=000000000000000030
i=0101, x=0000000000000000, y=000000000000000031
i=0110, x=0000000000000000, y=000000000000000031
i=0110, x=1111111011110101, y=0011111111110110 0
i=0110, x=1111111101111010, y=0001111111111011 1
i=0110, x=1111111110111101, y=0000111111111101 2
i=0110, x=1111111111011110, y=0000011111111110 3
i=0110, x=1111111111101111, y=0000001111111111 4
i=0110, x=1111111111110111, y=0000000111111111 5
i=0110, x=1111111111111011, y=0000000011111111 6
i=0110, x=1111111111111101, y=0000000001111111 7
i=0110, x=1111111111111110, y=0000000000111111 8
i=0110, x=1111111111111111, y=0000000000011111 9
i=0110, x=1111111111111111, y=000000000000111110
i=0110, x=1111111111111111, y=000000000000011111
i=0110, x=1111111111111111, y=000000000000001112
i=0110, x=1111111111111111, y=000000000000000113
i=0110, x=1111111111111111, y=000000000000000014
i=0110, x=1111111111111111, y=000000000000000015
i=0111, x=1111111111111111, y=000000000000000015
i=0111, x=1111111111110011, y=001111111111110116
i=0111, x=1111111111111001, y=000111111111111017
i=0111, x=1111111111111100, y=000011111111111118
i=0111, x=1111111111111110, y=000001111111111119
i=0111, x=1111111111111111, y=000000111111111120
i=0111, x=1111111111111111, y=000000011111111121
i=0111, x=1111111111111111, y=000000001111111122
i=0111, x=1111111111111111, y=000000000111111123
i=0111, x=1111111111111111, y=000000000011111124
i=0111, x=1111111111111111, y=000000000001111125
i=0111, x=1111111111111111, y=000000000000111126
i=0111, x=1111111111111111, y=000000000000011127
i=0111, x=1111111111111111, y=000000000000001128
i=0111, x=1111111111111111, y=000000000000000129
i=0111, x=1111111111111111, y=000000000000000030
i=0111, x=1111111111111111, y=000000000000000031
i=1000, x=1111111111111111, y=000000000000000031
i=1000, x=0000000001110000, y=0011111111111111 0
i=1000, x=0000000000111000, y=0001111111111111 1
i=1000, x=0000000000011100, y=0000111111111111 2
i=1000, x=0000000000001110, y=0000011111111111 3
i=1000, x=0000000000000111, y=0000001111111111 4
i=1000, x=0000000000000011, y=0000000111111111 5
i=1000, x=0000000000000001, y=0000000011111111 6
i=1000, x=0000000000000000, y=0000000001111111 7
i=1000, x=0000000000000000, y=0000000000111111 8
i=1000, x=0000000000000000, y=0000000000011111 9
i=1000, x=0000000000000000, y=000000000000111110
i=1000, x=0000000000000000, y=000000000000011111
i=1000, x=0000000000000000, y=000000000000001112
i=1000, x=0000000000000000, y=000000000000000113
i=1000, x=0000000000000000, y=000000000000000014
i=1000, x=0000000000000000, y=000000000000000015
i=1001, x=0000000000000000, y=000000000000000015
i=1001, x=0000000000110010, y=001111111111111016
i=1001, x=0000000000011001, y=000111111111111117
i=1001, x=0000000000001100, y=000011111111111118
i=1001, x=0000000000000110, y=000001111111111119
i=1001, x=0000000000000011, y=000000111111111120
i=1001, x=0000000000000001, y=000000011111111121
i=1001, x=0000000000000000, y=000000001111111122
i=1001, x=0000000000000000, y=000000000111111123
i=1001, x=0000000000000000, y=000000000011111124
i=1001, x=0000000000000000, y=000000000001111125
i=1001, x=0000000000000000, y=000000000000111126
i=1001, x=0000000000000000, y=000000000000011127
i=1001, x=0000000000000000, y=000000000000001128
i=1001, x=0000000000000000, y=000000000000000129
i=1001, x=0000000000000000, y=000000000000000030
i=1001, x=0000000000000000, y=000000000000000031
i=1010, x=0000000000000000, y=000000000000000031
i=1010, x=0000000000010101, y=0011111111111110 0
i=1010, x=0000000000001010, y=0001111111111111 1
i=1010, x=0000000000000101, y=0000111111111111 2
i=1010, x=0000000000000010, y=0000011111111111 3
i=1010, x=0000000000000001, y=0000001111111111 4
i=1010, x=0000000000000000, y=0000000111111111 5
i=1010, x=0000000000000000, y=0000000011111111 6
i=1010, x=0000000000000000, y=0000000001111111 7
i=1010, x=0000000000000000, y=0000000000111111 8
i=1010, x=0000000000000000, y=0000000000011111 9
i=1010, x=0000000000000000, y=000000000000111110
i=1010, x=0000000000000000, y=000000000000011111
i=1010, x=0000000000000000, y=000000000000001112
i=1010, x=0000000000000000, y=000000000000000113
i=1010, x=0000000000000000, y=000000000000000014
i=1010, x=0000000000000000, y=000000000000000015
i=1011, x=0000000000000000, y=000000000000000015
i=1011, x=0000000000000110, y=001111111111111016
i=1011, x=0000000000000011, y=000111111111111117
i=1011, x=0000000000000001, y=000011111111111118
i=1011, x=0000000000000000, y=000001111111111119
i=1011, x=0000000000000000, y=000000111111111120
i=1011, x=0000000000000000, y=000000011111111121
i=1011, x=0000000000000000, y=000000001111111122
i=1011, x=0000000000000000, y=000000000111111123
i=1011, x=0000000000000000, y=000000000011111124
i=1011, x=0000000000000000, y=000000000001111125
i=1011, x=0000000000000000, y=000000000000111126
i=1011, x=0000000000000000, y=000000000000011127
i=1011, x=0000000000000000, y=000000000000001128
i=1011, x=0000000000000000, y=000000000000000129
i=1011, x=0000000000000000, y=000000000000000030
i=1011, x=0000000000000000, y=000000000000000031
i=1100, x=0000000000000000, y=000000000000000031
i=1100, x=0000000000000001, y=0011111111111110 0
i=1100, x=0000000000000000, y=0001111111111111 1
i=1100, x=0000000000000000, y=0000111111111111 2
i=1100, x=0000000000000000, y=0000011111111111 3
i=1100, x=0000000000000000, y=0000001111111111 4
i=1100, x=0000000000000000, y=0000000111111111 5
i=1100, x=0000000000000000, y=0000000011111111 6
i=1100, x=0000000000000000, y=0000000001111111 7
i=1100, x=0000000000000000, y=0000000000111111 8
i=1100, x=0000000000000000, y=0000000000011111 9
i=1100, x=0000000000000000, y=000000000000111110
i=1100, x=0000000000000000, y=000000000000011111
i=1100, x=0000000000000000, y=000000000000001112
i=1100, x=0000000000000000, y=000000000000000113
i=1100, x=0000000000000000, y=000000000000000014
i=1100, x=0000000000000000, y=000000000000000015
i=1101, x=0000000000000000, y=000000000000000015
i=1101, x=0000000000000010, y=001111111111111016
i=1101, x=0010011011011101, y=0000000000000000 0
i=0000, x=0010011011011101, y=0000000000000000 0
i=0000, x=0001001101101110, y=0000000000000000 1
i=0000, x=0000100110110111, y=0000000000000000 2
i=0000, x=0000010011011011, y=0000000000000000 3
i=0000, x=0000001001101101, y=0000000000000000 4
i=0000, x=0000000100110110, y=0000000000000000 5
i=0000, x=0000000010011011, y=0000000000000000 6
i=0000, x=0000000001001101, y=0000000000000000 7
i=0000, x=0000000000100110, y=0000000000000000 8
i=0000, x=0000000000010011, y=0000000000000000 9
i=0000, x=0000000000001001, y=000000000000000010
i=0000, x=0000000000000100, y=000000000000000011
i=0000, x=0000000000000010, y=000000000000000012
i=0000, x=0000000000000001, y=000000000000000013
i=0000, x=0000000000000000, y=000000000000000014
i=0000, x=0000000000000000, y=000000000000000015
i=0001, x=0000000000000000, y=000000000000000015
i=0001, x=0010011011011101, y=001001101101110116
i=0001, x=0001001101101110, y=000100110110111017
i=0001, x=0000100110110111, y=000010011011011118
i=0001, x=0000010011011011, y=000001001101101119
i=0001, x=0000001001101101, y=000000100110110120
i=0001, x=0000000100110110, y=000000010011011021
i=0001, x=0000000010011011, y=000000001001101122
i=0001, x=0000000001001101, y=000000000100110123
i=0001, x=0000000000100110, y=000000000010011024
i=0001, x=0000000000010011, y=000000000001001125
i=0001, x=0000000000001001, y=000000000000100126
i=0001, x=0000000000000100, y=000000000000010027
i=0001, x=0000000000000010, y=000000000000001028
i=0001, x=0000000000000001, y=000000000000000129
i=0001, x=0000000000000000, y=000000000000000030
i=0001, x=0000000000000000, y=000000000000000031
i=0010, x=0000000000000000, y=000000000000000031
i=0010, x=0001001101101111, y=0011101001001011 0
i=0010, x=0000100110110111, y=0001110100100101 1
i=0010, x=0000010011011011, y=0000111010010010 2
i=0010, x=0000001001101101, y=0000011101001001 3
i=0010, x=0000000100110110, y=0000001110100100 4
i=0010, x=0000000010011011, y=0000000111010010 5
i=0010, x=0000000001001101, y=0000000011101001 6
i=0010, x=0000000000100110, y=0000000001110100 7
i=0010, x=0000000000010011, y=0000000000111010 8
i=0010, x=0000000000001001, y=0000000000011101 9
i=0010, x=0000000000000100, y=000000000000111010
i=0010, x=0000000000000010, y=000000000000011111
i=0010, x=0000000000000001, y=000000000000001112
i=0010, x=0000000000000000, y=000000000000000113
i=0010, x=0000000000000000, y=000000000000000014
i=0010, x=0000000000000000, y=000000000000000015
i=0011, x=0000000000000000, y=000000000000000015
i=0011, x=0010001000000001, y=001101010111000016
i=0011, x=0001000100000000, y=000110101011100017
i=0011, x=0000100010000000, y=000011010101110018
i=0011, x=0000010001000000, y=000001101010111019
i=0011, x=0000001000100000, y=000000110101011120
i=0011, x=0000000100010000, y=000000011010101121
i=0011, x=0000000010001000, y=000000001101010122
i=0011, x=0000000001000100, y=000000000110101023
i=0011, x=0000000000100010, y=000000000011010124
i=0011, x=0000000000010001, y=000000000001101025
i=0011, x=0000000000001000, y=000000000000110126
i=0011, x=0000000000000100, y=000000000000011027
i=0011, x=0000000000000010, y=000000000000001128
i=0011, x=0000000000000001, y=000000000000000129
i=0011, x=0000000000000000, y=000000000000000030
i=0011, x=0000000000000000, y=000000000000000031
i=0100, x=0000000000000000, y=000000000000000031
i=0100, x=0010100010101111, y=0011000100110000 0
i=0100, x=0001010001010111, y=0001100010011000 1
i=0100, x=0000101000101011, y=0000110001001100 2
i=0100, x=0000010100010101, y=0000011000100110 3
i=0100, x=0000001010001010, y=0000001100010011 4
i=0100, x=0000000101000101, y=0000000110001001 5
i=0100, x=0000000010100010, y=0000000011000100 6
i=0100, x=0000000001010001, y=0000000001100010 7
i=0100, x=0000000000101000, y=0000000000110001 8
i=0100, x=0000000000010100, y=0000000000011000 9
i=0100, x=0000000000001010, y=000000000000110010
i=0100, x=0000000000000101, y=000000000000011011
i=0100, x=0000000000000010, y=000000000000001112
i=0100, x=0000000000000001, y=000000000000000113
i=0100, x=0000000000000000, y=000000000000000014
i=0100, x=0000000000000000, y=000000000000000015
i=0101, x=0000000000000000, y=000000000000000015
i=0101, x=0010101111000000, y=001011101010011016
i=0101, x=0001010111100000, y=000101110101001117
i=0101, x=0000101011110000, y=000010111010100118
i=0101, x=0000010101111000, y=000001011101010019
i=0101, x=0000001010111100, y=000000101110101020
i=0101, x=0000000101011110, y=000000010111010121
i=0101, x=0000000010101111, y=000000001011101022
i=0101, x=0000000001010111, y=000000000101110123
i=0101, x=0000000000101011, y=000000000010111024
i=0101, x=0000000000010101, y=000000000001011125
i=0101, x=0000000000001010, y=000000000000101126
i=0101, x=0000000000000101, y=000000000000010127
i=0101, x=0000000000000010, y=000000000000001028
i=0101, x=0000000000000001, y=000000000000000129
i=0101, x=0000000000000000, y=000000000000000030
i=0101, x=0000000000000000, y=000000000000000031
i=0110, x=0000000000000000, y=000000000000000031
i=0110, x=0010110100110101, y=0010110101001000 0
i=0110, x=0001011010011010, y=0001011010100100 1
i=0110, x=0000101101001101, y=0000101101010010 2
i=0110, x=0000010110100110, y=0000010110101001 3
i=0110, x=0000001011010011, y=0000001011010100 4
i=0110, x=0000000101101001, y=0000000101101010 5
i=0110, x=0000000010110100, y=0000000010110101 6
i=0110, x=0000000001011010, y=0000000001011010 7
i=0110, x=0000000000101101, y=0000000000101101 8
i=0110, x=0000000000010110, y=0000000000010110 9
i=0110, x=0000000000001011, y=000000000000101110
i=0110, x=0000000000000101, y=000000000000010111
i=0110, x=0000000000000010, y=000000000000001012
i=0110, x=0000000000000001, y=000000000000000113
i=0110, x=0000000000000000, y=000000000000000014
i=0110, x=0000000000000000, y=000000000000000015
i=0111, x=0000000000000000, y=000000000000000015
i=0111, x=0010110111101000, y=001011001001010016
i=0111, x=0001011011110100, y=000101100100101017
i=0111, x=0000101101111010, y=000010110010010118
i=0111, x=0000010110111101, y=000001011001001019
i=0111, x=0000001011011110, y=000000101100100120
i=0111, x=0000000101101111, y=000000010110010021
i=0111, x=0000000010110111, y=000000001011001022
i=0111, x=0000000001011011, y=000000000101100123
i=0111, x=0000000000101101, y=000000000010110024
i=0111, x=0000000000010110, y=000000000001011025
i=0111, x=0000000000001011, y=000000000000101126
i=0111, x=0000000000000101, y=000000000000010127
i=0111, x=0000000000000010, y=000000000000001028
i=0111, x=0000000000000001, y=000000000000000129
i=0111, x=0000000000000000, y=000000000000000030
i=0111, x=0000000000000000, y=000000000000000031
i=1000, x=0000000000000000, y=000000000000000031
i=1000, x=0010110110010001, y=0010110011101111 0
i=1000, x=0001011011001000, y=0001011001110111 1
i=1000, x=0000101101100100, y=0000101100111011 2
i=1000, x=0000010110110010, y=0000010110011101 3
i=1000, x=0000001011011001, y=0000001011001110 4
i=1000, x=0000000101101100, y=0000000101100111 5
i=1000, x=0000000010110110, y=0000000010110011 6
i=1000, x=0000000001011011, y=0000000001011001 7
i=1000, x=0000000000101101, y=0000000000101100 8
i=1000, x=0000000000010110, y=0000000000010110 9
i=1000, x=0000000000001011, y=000000000000101110
i=1000, x=0000000000000101, y=000000000000010111
i=1000, x=0000000000000010, y=000000000000001012
i=1000, x=0000000000000001, y=000000000000000113
i=1000, x=0000000000000000, y=000000000000000014
i=1000, x=0000000000000000, y=000000000000000015
i=1001, x=0000000000000000, y=000000000000000015
i=1001, x=0010110101100101, y=001011010001101016
i=1001, x=0001011010110010, y=000101101000110117
i=1001, x=0000101101011001, y=000010110100011018
i=1001, x=0000010110101100, y=000001011010001119
i=1001, x=0000001011010110, y=000000101101000120
i=1001, x=0000000101101011, y=000000010110100021
i=1001, x=0000000010110101, y=000000001011010022
i=1001, x=0000000001011010, y=000000000101101023
i=1001, x=0000000000101101, y=000000000010110124
i=1001, x=0000000000010110, y=000000000001011025
i=1001, x=0000000000001011, y=000000000000101126
i=1001, x=0000000000000101, y=000000000000010127
i=1001, x=0000000000000010, y=000000000000001028
i=1001, x=0000000000000001, y=000000000000000129
i=1001, x=0000000000000000, y=000000000000000030
i=1001, x=0000000000000000, y=000000000000000031
i=1010, x=0000000000000000, y=000000000000000031
i=1010, x=0010110101001111, y=0010110100110000 0
i=1010, x=0001011010100111, y=0001011010011000 1
i=1010, x=0000101101010011, y=0000101101001100 2
i=1010, x=0000010110101001, y=0000010110100110 3
i=1010, x=0000001011010100, y=0000001011010011 4
i=1010, x=0000000101101010, y=0000000101101001 5
i=1010, x=0000000010110101, y=0000000010110100 6
i=1010, x=0000000001011010, y=0000000001011010 7
i=1010, x=0000000000101101, y=0000000000101101 8
i=1010, x=0000000000010110, y=0000000000010110 9
i=1010, x=0000000000001011, y=000000000000101110
i=1010, x=0000000000000101, y=000000000000010111
i=1010, x=0000000000000010, y=000000000000001012
i=1010, x=0000000000000001, y=000000000000000113
i=1010, x=0000000000000000, y=000000000000000014
i=1010, x=0000000000000000, y=000000000000000015
i=1011, x=0000000000000000, y=000000000000000015
i=1011, x=0010110101000100, y=001011010011101116
i=1011, x=0001011010100010, y=000101101001110117
i=1011, x=0000101101010001, y=000010110100111018
i=1011, x=0000010110101000, y=000001011010011119
i=1011, x=0000001011010100, y=000000101101001120
i=1011, x=0000000101101010, y=000000010110100121
i=1011, x=0000000010110101, y=000000001011010022
i=1011, x=0000000001011010, y=000000000101101023
i=1011, x=0000000000101101, y=000000000010110124
i=1011, x=0000000000010110, y=000000000001011025
i=1011, x=0000000000001011, y=000000000000101126
i=1011, x=0000000000000101, y=000000000000010127
i=1011, x=0000000000000010, y=000000000000001028
i=1011, x=0000000000000001, y=000000000000000129
i=1011, x=0000000000000000, y=000000000000000030
i=1011, x=0000000000000000, y=000000000000000031
i=1100, x=0000000000000000, y=000000000000000031
i=1100, x=0010110101000001, y=0010110100111110 0
i=1100, x=0001011010100000, y=0001011010011111 1
i=1100, x=0000101101010000, y=0000101101001111 2
i=1100, x=0000010110101000, y=0000010110100111 3
i=1100, x=0000001011010100, y=0000001011010011 4
i=1100, x=0000000101101010, y=0000000101101001 5
i=1100, x=0000000010110101, y=0000000010110100 6
i=1100, x=0000000001011010, y=0000000001011010 7
i=1100, x=0000000000101101, y=0000000000101101 8
i=1100, x=0000000000010110, y=0000000000010110 9
i=1100, x=0000000000001011, y=000000000000101110
i=1100, x=0000000000000101, y=000000000000010111
i=1100, x=0000000000000010, y=000000000000001012
i=1100, x=0000000000000001, y=000000000000000113
i=1100, x=0000000000000000, y=000000000000000014
i=1100, x=0000000000000000, y=000000000000000015
i=1101, x=0000000000000000, y=000000000000000015
i=1101, x=0010110101000011, y=001011010011110016
